file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1531,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1158eef70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",361
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",362
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",363
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",364
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",365
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",366
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",367
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",368
"GP010016_fast.mp4_crab_(291, 203)","(255, 220)",369
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",370
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",371
"GP010016_fast.mp4_crab_(291, 203)","(255, 220)",372
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",373
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",374
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",375
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",376
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",377
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",378
"GP010016_fast.mp4_crab_(291, 203)","(256, 221)",379
"GP010016_fast.mp4_crab_(291, 203)","(256, 221)",380
"GP010016_fast.mp4_crab_(291, 203)","(255, 221)",381
"GP010016_fast.mp4_crab_(291, 203)","(255, 221)",382
"GP010016_fast.mp4_crab_(291, 203)","(256, 221)",383
"GP010016_fast.mp4_crab_(291, 203)","(255, 221)",384
"GP010016_fast.mp4_crab_(291, 203)","(255, 221)",385
"GP010016_fast.mp4_crab_(291, 203)","(256, 221)",386
"GP010016_fast.mp4_crab_(291, 203)","(255, 222)",387
"GP010016_fast.mp4_crab_(291, 203)","(255, 222)",388
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",389
"GP010016_fast.mp4_crab_(291, 203)","(255, 222)",390
"GP010016_fast.mp4_crab_(291, 203)","(255, 222)",391
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",392
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",393
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",394
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",395
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",396
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",397
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",398
"GP010016_fast.mp4_crab_(291, 203)","(255, 223)",399
