file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1555,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x113b9cf70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",372
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",373
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",374
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",375
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",376
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",377
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",378
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",379
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",380
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",381
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",382
"GP010016_fast.mp4_crab_(292, 204)","(252, 217)",383
"GP010016_fast.mp4_crab_(292, 204)","(252, 218)",384
"GP010016_fast.mp4_crab_(292, 204)","(252, 217)",385
"GP010016_fast.mp4_crab_(292, 204)","(251, 218)",386
"GP010016_fast.mp4_crab_(292, 204)","(252, 218)",387
"GP010016_fast.mp4_crab_(292, 204)","(252, 218)",388
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",389
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",390
"GP010016_fast.mp4_crab_(292, 204)","(253, 220)",391
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",392
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",393
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",394
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",395
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",396
"GP010016_fast.mp4_crab_(292, 204)","(252, 220)",397
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",398
"GP010016_fast.mp4_crab_(292, 204)","(252, 219)",399
